,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
104,GE,1962-05-31,0.00855023702019,0.00868210884087,0.00862904070475,0.00859650148013,4176000,8.41193341808e-05,0.001218,0.141338,0.004021,58.799999,60.82,58.799999,59.630001,10710000.0,59.630001
105,GE,1962-06-01,0.0085993295426,0.00860112433298,0.00857949585066,0.00862913543215,2630400,8.44389051003e-05,0.000487,0.140894,0.002584,59.630001,59.959999,58.52,59.380001,5760000.0,59.380001
106,GE,1962-06-04,0.00861565221351,0.00853631231322,0.00831555255691,0.00823690200341,1939200,8.06007730503e-05,-0.005849,0.140348,0.006703,59.119999,59.119999,57.139999,57.27,5380000.0,57.27
107,GE,1962-06-05,0.00823961176546,0.00842285920682,0.00824953525317,0.00828597825002,3052800,8.10811137343e-05,0.000732,0.139778,0.004436,57.27,58.419998,56.330002,57.57,6140000.0,57.57
108,GE,1962-06-06,0.00838676338434,0.00855248402384,0.008464060406,0.00838400522853,2112000,8.20398264929e-05,0.001461,0.139286,0.001927,57.639999,59.169998,57.639999,58.389999,4190000.0,58.389999
109,GE,1962-06-07,0.008419408203,0.00847149951595,0.00849700609726,0.00841663931129,1017600,8.23593974124e-05,0.000487,0.138779,0.000709,58.389999,58.900002,58.0,58.400002,2760000.0,58.400002
110,GE,1962-06-08,0.00845217779293,0.00853631231322,0.00853007770975,0.00849834885618,1286400,8.31586528128e-05,0.001218,0.138277,0.000948,58.400002,58.970001,58.139999,58.450001,2560000.0,58.450001
111,GE,1962-06-11,0.00850114462857,0.0085038437147,0.00849700609726,0.00848203220704,1132800,8.29991954546e-05,-0.000243,0.137775,0.0009,58.450001,58.580002,57.509998,57.82,2870000.0,57.82
112,GE,1962-06-12,0.00838676338434,0.00830953127768,0.00806808171282,0.00802440588255,2630400,7.91315342642e-05,-0.005894,0.137189,0.004868,57.66,57.66,56.23,56.34,4690000.0,56.34
113,GE,1962-06-13,0.00802704573798,0.00814756303941,0.00805160926317,0.00800808844894,2668800,7.89707644997e-05,-0.000245,0.136613,0.00445,56.34,56.799999,55.240002,55.5,5850000.0,55.5
114,GE,1962-06-14,0.00801072293629,0.00809892273027,0.00801853685873,0.00795901207159,556800,7.8486486597e-05,-0.000738,0.136056,0.00433,55.5,56.0,54.119999,54.330002,6240000.0,54.330002
115,GE,1962-06-15,0.00796163041388,0.00813139068087,0.00791957386373,0.0082042680514,3369600,8.0905251298e-05,0.003686,0.135568,0.000106,54.330002,55.959999,53.66,55.889999,7130000.0,55.889999
116,GE,1962-06-18,0.00819051937383,0.00811509444089,0.00805160926317,0.00807348212916,2160000,7.96151559637e-05,-0.001966,0.135016,0.001922,55.889999,56.529999,54.970001,55.740002,4580000.0,55.740002
117,GE,1962-06-19,0.00807613812961,0.00801793822238,0.00803500917638,0.00802440588255,1228800,7.91315342642e-05,-0.000737,0.134469,0.002362,55.740002,55.880001,54.98,55.540001,2680000.0,55.540001
118,GE,1962-06-20,0.00799440091932,0.00792078200387,0.00791957386373,0.00784466857468,2361600,7.73591296365e-05,-0.002701,0.133873,0.00435,55.540001,55.919998,54.66,54.779999,3360000.0,54.779999
119,GE,1962-06-21,0.00784724930044,0.00777498547622,0.00765563056998,0.00758322172191,2928000,7.47809075773e-05,-0.003929,0.133242,0.007124,54.779999,54.779999,53.5,53.59,4560000.0,53.59
120,GE,1962-06-22,0.00755294606267,0.00748339242092,0.0073090700177,0.00725625554349,3196800,7.15563254446e-05,-0.004914,0.132567,0.01027,53.59,53.779999,52.48,52.68,5640000.0,52.68
121,GE,1962-06-25,0.00725864269412,0.00732142418264,0.00716056203662,0.00732164856998,4444800,7.22013731118e-05,0.000983,0.131926,0.007641,52.68,52.959999,51.349998,52.450001,7090000.0,52.450001
122,GE,1962-06-26,0.0073240572335,0.00733759589327,0.00732554233536,0.00725625554349,3254400,7.15563254446e-05,-0.000983,0.131192,0.00747,52.450001,53.580002,52.099998,52.32,4630000.0,52.32
123,GE,1962-06-27,0.00725864269412,0.00730525169452,0.00727612432645,0.00737072481658,1708800,7.26849948114e-05,0.00172,0.130517,0.004792,52.32,52.830002,51.77,52.599998,3890000.0,52.599998
124,GE,1962-06-28,0.00750397922704,0.00766165767667,0.00757314002463,0.00768124870042,2524800,7.57474947733e-05,0.004667,0.12993,0.000292,52.98,54.639999,52.98,54.41,5440000.0,54.41
125,GE,1962-06-29,0.007732868187,0.00782362578536,0.00780413855107,0.00777927567893,2112000,7.67140819694e-05,0.001473,0.129383,0.002404,54.41,55.470001,54.200001,54.75,4720000.0,54.75
126,GE,1962-07-02,0.00778183489184,0.00824471925792,0.00780413855107,0.00822058535427,1900800,8.10660210625e-05,0.006632,0.128963,0.008815,54.75,56.02,54.470001,55.860001,3450000.0,55.860001
127,GE,1962-07-03,0.00822328974849,0.00826089096854,0.00818351715747,0.00822058535427,3062400,8.10660210625e-05,0.0,0.128558,0.00852,55.860001,56.740002,55.57,56.490002,3920000.0,56.490002
128,GE,1962-07-05,0.00822328974849,0.0083257029883,0.00829908010726,0.00840032187767,1689600,8.28384256901e-05,0.002701,0.128227,0.010386,56.490002,57.099998,56.150002,56.810001,3350000.0,56.810001
129,GE,1962-07-06,0.00832134897575,0.00824471925792,0.00818351715747,0.00822058535427,1497600,8.10660210625e-05,-0.002701,0.127881,0.006727,56.73,56.73,55.639999,56.169998,3110000.0,56.169998
