,Unnamed: 0,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
75,75,WU,2007-01-22,1.0,1.0,1.0,1.0,5065800,1.0,-0.324508,19.329713,0.833475,1430.469971,1431.390015,1420.400024,1422.949951,2540120000.0,1422.949951
76,76,WU,2007-01-23,1.0,1.0,1.0,1.0,5165300,1.0,0.657557,19.317922,0.16225499999999998,1422.949951,1431.329956,1421.660034,1427.98999,2975070000.0,1427.98999
77,77,WU,2007-01-24,1.0,1.0,1.0,1.0,4683400,1.0,-0.341589,19.297251,0.43125600000000003,1427.959961,1440.140015,1427.959961,1440.130005,2783180000.0,1440.130005
78,78,WU,2007-01-25,1.0,1.0,1.0,1.0,5218300,1.0,-0.28181,19.259676000000002,0.594364,1440.119995,1440.689941,1422.339966,1423.900024,2994330000.0,1423.900024
79,79,WU,2007-01-26,1.0,1.0,1.0,1.0,3867700,1.0,-0.111016,19.227563,0.5602050000000001,1423.900024,1427.27002,1416.959961,1422.180054,2626620000.0,1422.180054
80,80,WU,2007-01-29,1.0,1.0,1.0,1.0,4412800,1.0,0.213493,19.192721,0.21007699999999999,1422.030029,1426.939941,1418.459961,1420.619995,2730480000.0,1420.619995
81,81,WU,2007-01-30,1.0,1.0,1.0,1.0,3882600,1.0,0.452604,19.163857999999998,0.283518,1420.609985,1428.819946,1420.609985,1428.819946,2706250000.0,1428.819946
82,82,WU,2007-01-31,1.0,1.0,1.0,1.0,5334200,1.0,0.529463,19.146779000000002,0.760035,1428.650024,1441.609985,1424.780029,1438.23999,2976690000.0,1438.23999
83,83,WU,2007-02-01,1.0,1.0,1.0,1.0,10378600,1.0,1.033305,19.154293,1.626816,1437.900024,1446.640015,1437.900024,1445.939941,2914890000.0,1445.939941
84,84,WU,2007-02-02,1.0,1.0,1.0,1.0,5619700,1.0,-0.452604,19.160266,1.036723,1445.939941,1449.329956,1444.48999,1448.390015,2569450000.0,1448.390015
85,85,WU,2007-02-05,1.0,1.0,1.0,1.0,4096100,1.0,-0.145175,19.166238,0.736125,1448.329956,1449.380005,1443.849976,1446.98999,2439430000.0,1446.98999
86,86,WU,2007-02-06,1.0,1.0,1.0,1.0,3607600,1.0,-0.273271,19.166062,0.400514,1446.97998,1450.189941,1443.400024,1448.0,2608710000.0,1448.0
87,87,WU,2007-02-07,1.0,1.0,1.0,1.0,4112500,1.0,0.017078,19.166398,0.319385,1447.410034,1452.98999,1446.439941,1450.02002,2618820000.0,1450.02002
88,88,WU,2007-02-08,1.0,1.0,1.0,1.0,3474200,1.0,-0.384286,19.162121,0.15286,1449.98999,1450.449951,1442.810059,1448.310059,2816180000.0,1448.310059
89,89,WU,2007-02-09,1.0,1.0,1.0,1.0,3188300,1.0,-0.25619200000000003,19.161427,0.482493,1448.25,1452.449951,1433.439941,1438.060059,2951810000.0,1438.060059
90,90,WU,2007-02-12,1.0,1.0,1.0,1.0,2305700,1.0,0.145175,19.167563,0.403928,1438.0,1439.109985,1431.439941,1433.369995,2395680000.0,1433.369995
91,91,WU,2007-02-13,1.0,1.0,1.0,1.0,3069700,1.0,-0.00854,19.16431,0.432963,1433.219971,1444.410034,1433.219971,1444.26001,2652150000.0,1444.26001
92,92,WU,2007-02-14,1.0,1.0,1.0,1.0,3537000,1.0,0.30743000000000004,19.156279,0.123825,1443.910034,1457.650024,1443.910034,1455.300049,2699290000.0,1455.300049
93,93,WU,2007-02-15,1.0,1.0,1.0,1.0,3045800,1.0,0.13663599999999998,19.150126999999998,0.10418599999999999,1455.150024,1457.969971,1453.189941,1456.810059,2490920000.0,1456.810059
94,94,WU,2007-02-16,1.0,1.0,1.0,1.0,3170800,1.0,-0.28181100000000003,19.127242000000003,0.10332899999999999,1456.77002,1456.77002,1451.569946,1455.540039,2399450000.0,1455.540039
95,95,WU,2007-02-20,1.0,1.0,1.0,1.0,2548000,1.0,0.00854,19.093943,0.035865,1455.530029,1460.530029,1449.199951,1459.680054,2337860000.0,1459.680054
96,96,WU,2007-02-21,1.0,1.0,1.0,1.0,2863500,1.0,-0.01708,19.071741,0.01964,1459.599976,1459.599976,1452.02002,1457.630005,2606980000.0,1457.630005
97,97,WU,2007-02-22,1.0,1.0,1.0,1.0,5613400,1.0,-0.29035,19.035879,0.245942,1457.290039,1461.569946,1450.51001,1456.380005,1950770000.0,1456.380005
98,98,WU,2007-02-23,1.0,1.0,1.0,1.0,5670300,1.0,0.07685700000000001,19.002578,0.151152,1456.219971,1456.219971,1448.359985,1451.189941,2579950000.0,1451.189941
99,99,WU,2007-02-26,1.0,1.0,1.0,1.0,3726100,1.0,0.409908,18.982255,0.210079,1451.040039,1456.949951,1445.47998,1449.369995,2822170000.0,1449.369995
100,100,WU,2007-02-27,1.0,1.0,1.0,1.0,7065300,1.0,-0.614861,18.954245,0.37745500000000004,1449.25,1449.25,1389.420044,1399.040039,4065230000.0,1399.040039
101,101,WU,2007-02-28,1.0,1.0,1.0,1.0,7684500,1.0,0.01708,18.934262,0.33560999999999996,1398.640015,1415.890015,1396.650024,1406.819946,3925250000.0,1406.819946
102,102,WU,2007-03-01,1.0,1.0,1.0,1.0,5842600,1.0,-0.22203299999999998,18.911034,0.47993199999999997,1406.800049,1409.459961,1380.869995,1403.170044,3874910000.0,1403.170044
103,103,WU,2007-03-02,1.0,1.0,1.0,1.0,4752400,1.0,-0.28181,18.878412,0.6421859999999999,1403.160034,1403.400024,1386.869995,1387.170044,3312260000.0,1387.170044
104,104,WU,2007-03-05,1.0,1.0,1.0,1.0,3962200,1.0,0.093937,18.849548000000002,0.466268,1387.109985,1391.859985,1373.969971,1374.119995,3480520000.0,1374.119995
105,105,WU,2007-03-06,1.0,1.0,1.0,1.0,4179500,1.0,0.580701,18.837934,0.139198,1374.060059,1397.900024,1374.060059,1395.410034,3358160000.0,1395.410034
106,106,WU,2007-03-07,1.0,1.0,1.0,1.0,3303500,1.0,-0.435526,18.820342,0.22971799999999998,1395.02002,1401.160034,1390.640015,1391.969971,3141350000.0,1391.969971
107,107,WU,2007-03-08,1.0,1.0,1.0,1.0,3189900,1.0,0.042698,18.806507999999997,0.15371500000000002,1391.880005,1407.930054,1391.880005,1401.890015,3014850000.0,1401.890015
108,108,WU,2007-03-09,1.0,1.0,1.0,1.0,5337500,1.0,-0.230573,18.792161,0.32024,1401.890015,1410.150024,1397.300049,1402.839966,2623050000.0,1402.839966
109,109,WU,2007-03-12,1.0,1.0,1.0,1.0,5034300,1.0,0.350129,18.782426,0.099915,1402.800049,1409.339966,1398.400024,1406.599976,2664000000.0,1406.599976
110,110,WU,2007-03-13,1.0,1.0,1.0,1.0,4607600,1.0,-0.324509,18.759710000000002,0.183603,1406.22998,1406.22998,1377.709961,1377.949951,3485570000.0,1377.949951
111,111,WU,2007-03-14,1.0,1.0,1.0,1.0,3823900,1.0,0.085398,18.741264,0.064046,1377.859985,1388.089966,1363.97998,1387.170044,3758350000.0,1387.170044
112,112,WU,2007-03-15,1.0,1.0,1.0,1.0,3818900,1.0,0.469683,18.731016,0.37062399999999995,1387.109985,1395.72998,1385.160034,1392.280029,2821900000.0,1392.280029
113,113,WU,2007-03-16,1.0,1.0,1.0,1.0,3819200,1.0,-0.179333,18.712229,0.14603,1392.280029,1397.51001,1383.630005,1386.949951,3393640000.0,1386.949951
114,114,WU,2007-03-19,1.0,1.0,1.0,1.0,1987300,1.0,0.187873,18.693783,0.27924899999999997,1386.949951,1403.199951,1386.949951,1402.060059,2777180000.0,1402.060059
115,115,WU,2007-03-20,1.0,1.0,1.0,1.0,5019600,1.0,-0.27326999999999996,18.679778,0.036722000000000005,1402.040039,1411.530029,1400.699951,1410.939941,2795940000.0,1410.939941
116,116,WU,2007-03-21,1.0,1.0,1.0,1.0,4736800,1.0,0.29035,18.677899,0.285227,1410.920044,1437.77002,1409.75,1435.040039,3184770000.0,1435.040039
117,117,WU,2007-03-22,1.0,1.0,1.0,1.0,5440300,1.0,-0.145175,18.668164,0.116995,1435.040039,1437.660034,1429.880005,1434.540039,3129970000.0,1434.540039
118,118,WU,2007-03-23,1.0,1.0,1.0,1.0,5162800,1.0,0.563621,18.666114,0.5781390000000001,1434.540039,1438.890015,1433.209961,1436.109985,2619020000.0,1436.109985
119,119,WU,2007-03-26,1.0,1.0,1.0,1.0,4136100,1.0,0.247651,18.665943,0.733561,1436.109985,1437.650024,1423.280029,1437.5,2754660000.0,1437.5
120,120,WU,2007-03-27,1.0,1.0,1.0,1.0,3758400,1.0,-0.008537999999999999,18.663039,0.601197,1437.48999,1437.48999,1425.540039,1428.609985,2673040000.0,1428.609985
121,121,WU,2007-03-28,1.0,1.0,1.0,1.0,4180800,1.0,-0.145176,18.667309,0.355252,1428.349976,1428.349976,1414.069946,1417.22998,3000440000.0,1417.22998
122,122,WU,2007-03-29,1.0,1.0,1.0,1.0,2875000,1.0,-0.204954,18.675678,0.116993,1417.170044,1426.23999,1413.27002,1422.530029,2854710000.0,1422.530029
123,123,WU,2007-03-30,1.0,1.0,1.0,1.0,3086600,1.0,-0.222031,18.681656,0.134073,1422.52002,1429.219971,1408.900024,1420.859985,2903960000.0,1420.859985
124,124,WU,2007-04-02,1.0,1.0,1.0,1.0,3765800,1.0,0.196413,18.694807,0.032451,1420.829956,1425.48999,1416.369995,1424.550049,2875880000.0,1424.550049
125,125,WU,2007-04-03,1.0,1.0,1.0,1.0,3835300,1.0,0.256191,18.719572,0.20580700000000002,1424.27002,1440.569946,1424.27002,1437.77002,2921760000.0,1437.77002
126,126,WU,2007-04-04,1.0,1.0,1.0,1.0,4645500,1.0,0.102477,18.733235999999998,0.244236,1437.75,1440.160034,1435.079956,1439.369995,2616320000.0,1439.369995
127,127,WU,2007-04-05,1.0,1.0,1.0,1.0,3884800,1.0,0.230573,18.758343,0.373186,1438.939941,1444.880005,1436.670044,1443.76001,2357230000.0,1443.76001
128,128,WU,2007-04-09,1.0,1.0,1.0,1.0,6807900,1.0,0.12809500000000001,18.791648000000002,0.44321099999999997,1443.77002,1448.099976,1443.280029,1444.609985,2349410000.0,1444.609985
129,129,WU,2007-04-10,1.0,1.0,1.0,1.0,3963800,1.0,0.12809500000000001,18.829735,0.525192,1444.579956,1448.72998,1443.98999,1448.390015,2510110000.0,1448.390015
130,130,WU,2007-04-11,1.0,1.0,1.0,1.0,5241900,1.0,-0.034158999999999995,18.862869,0.447481,1448.22998,1448.390015,1436.150024,1438.869995,2950190000.0,1438.869995
131,131,WU,2007-04-12,1.0,1.0,1.0,1.0,3275200,1.0,-0.264731,18.881656,0.151153,1438.869995,1448.02002,1433.910034,1447.800049,2770570000.0,1447.800049
132,132,WU,2007-04-13,1.0,1.0,1.0,1.0,3287900,1.0,-0.29035,18.884047,0.162254,1447.800049,1453.109985,1444.150024,1452.849976,2690020000.0,1452.849976
133,133,WU,2007-04-16,1.0,1.0,1.0,1.0,3448500,1.0,0.059777,18.866968,0.15371500000000002,1452.839966,1468.619995,1452.839966,1468.329956,2870140000.0,1468.329956
134,134,WU,2007-04-17,1.0,1.0,1.0,1.0,3465900,1.0,0.28181100000000003,18.864577,0.06831799999999999,1468.469971,1474.349976,1467.150024,1471.47998,2920570000.0,1471.47998
135,135,WU,2007-04-18,1.0,1.0,1.0,1.0,3697800,1.0,-0.034158,18.864406,0.0034170000000000003,1471.469971,1476.569946,1466.410034,1472.5,2971330000.0,1472.5
136,136,WU,2007-04-19,1.0,1.0,1.0,1.0,4001700,1.0,0.273271,18.875166,0.22886599999999999,1472.47998,1474.22998,1464.469971,1470.72998,2913610000.0,1470.72998
137,137,WU,2007-04-20,1.0,1.0,1.0,1.0,3893700,1.0,0.085397,18.887292000000002,0.280958,1470.689941,1484.73999,1470.689941,1484.349976,3329940000.0,1484.349976
138,138,WU,2007-04-23,1.0,1.0,1.0,1.0,3564800,1.0,-0.350128,18.900102,0.054653,1484.329956,1487.319946,1480.189941,1480.930054,2575020000.0,1480.930054
139,139,WU,2007-04-24,1.0,1.0,1.0,1.0,3327300,1.0,0.068317,18.919401999999998,0.034158999999999995,1480.930054,1483.819946,1473.73999,1480.410034,3119750000.0,1480.410034
140,140,WU,2007-04-25,1.0,1.0,1.0,1.0,26088200,1.0,-1.1443219999999998,18.912912,0.978651,1480.280029,1496.589966,1480.280029,1495.420044,3252590000.0,1495.420044
141,141,WU,2007-04-26,1.0,1.0,1.0,1.0,6698200,1.0,0.085398,18.908301,0.796754,1495.27002,1498.02002,1491.170044,1494.25,3211800000.0,1494.25
142,142,WU,2007-04-27,1.0,1.0,1.0,1.0,5863500,1.0,0.017078,18.897883,0.71392,1494.209961,1497.319946,1488.670044,1494.069946,2732810000.0,1494.069946
143,143,WU,2007-04-30,1.0,1.0,1.0,1.0,7938000,1.0,-0.563621,18.873459,1.149445,1494.069946,1497.160034,1482.290039,1482.369995,3093420000.0,1482.369995
144,144,WU,2007-05-01,1.0,1.0,1.0,1.0,9894500,1.0,-0.15371400000000002,18.851597,1.1315110000000002,1482.369995,1487.27002,1476.699951,1486.300049,3400350000.0,1486.300049
